,id,adult,budget,original_language,popularity,revenue,runtime,status,video,country,genre_list,Animation,Comedy,Family,Adventure,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,History,Mystery,War,Foreign,Music,Documentary,Western,Aniplex,GoHands,pro_co
3132,39345,False,24061716.504172157,en,4.457964,0.0,90.0,Released,False,US,"['Family', 'Comedy', 'Adventure']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Saban Entertainmen', 'The Harvey Entertainment Compan']"
3133,21519,False,24061716.504172157,cn,5.693875,0.0,106.0,Released,False,HK,"['Action', 'Comedy']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Paragon Films Lt', 'Golden Harvest Company Lt']"
3134,16553,False,24061716.504172157,en,9.394353,1117920.0,84.0,Released,False,US,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Regency Enterprise', 'Epsilon Motion Picture', 'New Regency Picture', 'Paria']"
3135,2117,False,24061716.504172157,de,4.972236,0.0,117.0,Released,False,DE,"['Drama', 'History']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Goldkind Filmproduktio', 'Broth Fil']"
3136,9912,False,25000000.0,en,5.581311,0.0,127.0,Released,False,NZ,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['New Zealand Film Commissio', 'OLC', 'Tanla', 'New Zealand Film Production Fun', 'Park Road Pos', 'WFI Productions Lt']"
3137,1969,False,35000000.0,es,19.294832,10496317.0,93.0,Released,False,US,"['Action', 'Comedy', 'Western', 'Crime']",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,"['Ultra Film', 'T', 'Cana', 'TPS Sta', 'EuropaCor', '']"
3138,11183,False,24061716.504172157,fr,5.021866999999999,0.0,105.0,Released,False,FR,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Trinacra Film', 'CCF']"
3139,13275,False,26000000.0,en,5.450751,17496992.0,108.0,Released,False,US,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Touchstone Picture']
3140,11565,False,40000000.0,en,7.622875,138259062.0,99.0,Released,False,US,"['Comedy', 'Crime']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['Twentieth Century Fox Film Corporatio', 'Regency Enterprise', 'Epsilon Motion Picture', 'Firm Film', 'Deep River Production', 'New Regency Picture', 'Ed Friendly Production', 'Runteldat Entertainmen', 'Big Lou House Production']"
3141,11283,False,25000000.0,en,9.806554,122489822.0,97.0,Released,False,FR,"['Fantasy', 'Comedy', 'Family']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Universal Picture', 'Three Strange Angel', 'Studio Cana', 'Metr', 'Working Title Film', 'Nanny McPhee Production']"
3142,9286,False,25000000.0,en,11.872997,117719158.0,93.0,Released,False,CA,"['Horror', 'Mystery']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"['New Line Cinem', 'Zid', 'Kumar Mobiliengesellschaft mbH', 'Hard Eight Picture', 'Matinee Picture', 'Practical Picture']"
3143,1544,False,24061716.504172157,en,6.008971,2455831.0,93.0,Released,False,DE,"['Drama', 'Comedy', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['BBC Film', 'Filmstiftung Nordrhei', '', 'Ealing Studio', 'Fragile Film', 'Focus Feature', 'RT', 'Cougar Films Lt', 'Minotaur Film Partnership N']"
3144,12096,False,24061716.504172157,en,10.520501,0.0,93.0,Released,False,US,"['Action', 'Comedy', 'Crime', 'Mystery', 'Family']",0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"['Columbia Picture', 'International Production Compan', 'The Montecito Picture Compan', 'Robert Simonds Production', 'Metr']"
3145,9975,False,50000000.0,en,12.602502000000001,69834815.0,86.0,Released,False,US,"['Adventure', 'Animation', 'Comedy', 'Family']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Imagine Entertainmen', 'Universal Picture', 'Universal Animation Studio']"
3146,9754,False,45000000.0,en,6.5008919999999994,82800000.0,105.0,Released,False,US,['Thriller'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Village Roadshow Picture', 'Thunder Road Picture', 'Warner Bro', 'Beacon Picture', 'Jon Shestack Production']"
3147,10053,False,15000000.0,en,5.149058,66966987.0,87.0,Released,False,US,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['Davis Entertainmen', 'Screen Gem']"
3148,7515,False,24061716.504172157,en,4.96473,0.0,92.0,Released,False,GB,"['Drama', 'Action', 'Romance']",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Destination Film', 'Silver Nitrate Film', 'National Film and Television School', 'LHR Productions In']"
3149,9036,False,40000000.0,en,13.876881,120455994.0,120.0,Released,False,US,"['Adventure', 'Drama', 'Family']",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Walt Disney Picture', 'Spyglass Entertainmen', 'Vertigo Entertainmen', 'Kenned', 'Mandeville Film', 'Winking Production']"
3150,10073,False,20000000.0,en,5.682129,48548426.0,83.0,Released,False,CH,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Regency Enterprise', 'Epsilon Motion Picture', 'New Regency Picture']"
3151,7304,False,17000000.0,en,7.435544,9500000.0,122.0,Released,False,DE,"['Action', 'Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"['International Production Compan', 'True Grit Production', 'Zero Gravity Managemen', 'Pierc']"
3152,9920,False,30000000.0,en,11.096655,31070211.0,87.0,Released,False,US,"['Action', 'Thriller']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Screen Gem', 'Ultravi Production']"
3153,10025,False,28000000.0,en,6.053567,38159905.0,103.0,Released,False,US,"['Comedy', 'Drama', 'Family', 'Fantasy', 'Romance']",0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Regency Enterprise', 'Cheyenne Enterprise', 'New Regency Picture']"
3154,9682,False,38000000.0,en,10.307277000000001,29907685.0,90.0,Released,False,US,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['Dimension Film']
3155,2207,False,55000000.0,en,11.887779,65664721.0,105.0,Released,False,US,"['Action', 'Adventure', 'Crime', 'Thriller']",0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"['Cheyenne Enterprise', 'Alcon Entertainmen', 'Nu Image Entertainment Gmb', 'Millennium Film', 'Emmet', 'Equity Pictures Medienfonds GmbH']"
3156,6877,False,50000000.0,en,9.438013,128406887.0,97.0,Released,False,US,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Paramount Picture', 'Scott Rudin Production', 'Failure to Launch Production']"
3157,14609,False,24061716.504172157,en,6.425482,6700000.0,72.0,Released,False,US,"['Action', 'Animation', 'Adventure']",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Marvel Animatio']
3158,950,False,80000000.0,en,16.646029000000002,660940780.0,91.0,Released,False,US,"['Animation', 'Family', 'Comedy', 'Adventure']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Blue Sky Studio', 'Twentieth Century Fox Animatio']"
3159,9968,False,18000000.0,en,12.283163,0.0,100.0,Released,False,CA,"['Comedy', 'Crime', 'Drama']",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"['Capitol Film', 'Ascendant Picture', 'Rising Sta', 'Film']"
3160,752,False,54000000.0,en,20.214422,132511035.0,132.0,Released,False,DE,"['Action', 'Thriller', 'Fantasy']",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Studio Babelsber', 'DC Comic', 'Virtual Studio', 'Anarchos Production', 'Silver Picture', 'Warner Bro', 'Medienboard Berli', '']"
3161,9655,False,20000000.0,en,6.916200999999999,33889159.0,105.0,Released,False,US,"['Comedy', 'Drama', 'Family', 'Romance']",0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['DreamWorks SK', 'Lakeshore Entertainmen']"
3162,9388,False,6500000.0,en,9.369527,24793509.0,92.0,Released,False,US,"['Comedy', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Fox Searchlight Picture', 'Room']"
3163,9950,False,13000000.0,en,15.295948999999998,2636637.0,125.0,Released,False,DE,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['One Race Production', 'MHF Zweite Academy Fil', 'Yari Film Group Releasin', 'Bob Yari Production', 'Syndicate Films Internationa', 'Bob DeBrino Entertainmen', 'BDE Entertainmen', 'Crossroads Entertainment', 'Three Wolves Production']"
3164,388,False,45000000.0,en,13.393548000000001,184376254.0,129.0,Released,False,US,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,"['Imagine Entertainmen', 'Universal Picture']"
3165,868,False,3000000.0,af,6.081201,9879971.0,94.0,Released,False,ZA,"['Crime', 'Drama']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"['Movieworld Production', 'Industrial Development Corporation of South Afric', 'UK Film', 'National Film']"
3166,14191,False,12000000.0,en,11.29062,23006849.0,104.0,Released,False,AU,"['Fantasy', 'Romance', 'Family', 'Comedy']",0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Fox', 'Storefront Picture']"
3167,9792,False,15000000.0,en,18.960549,69623713.0,107.0,Released,False,FR,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['Fox Searchlight Picture', 'Dune Entertainmen', 'Major Studio Partner', 'Crave']"
3168,10067,False,50000000.0,en,4.878907,61112916.0,98.0,Released,False,US,"['Comedy', 'Family']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Walt Disney Picture', 'Mandeville Film', 'Boxing Cat Film']"
3169,582,False,2000000.0,de,9.02255,70000000.0,137.0,Released,False,DE,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Art', 'Wiedemann', 'Creado Fil', 'Bayerischer Rundfunk']"
3170,12763,False,30000000.0,en,5.364459,34742066.0,108.0,Released,False,US,['Music'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['New Line Cinem', 'Tiara Blu Film']"
3171,186,False,27000000.0,en,11.15092,56308881.0,110.0,Released,False,DE,"['Drama', 'Thriller', 'Crime', 'Mystery']",0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,"['The Weinstein Compan', 'FilmEngin', 'Capitol Film', 'Ascendant Picture', 'VIP Medienfonds', 'The Complex Studi']"
3172,219,False,12899867.0,es,6.302926,85582407.0,121.0,Released,False,ES,"['Comedy', 'Drama', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['El Dese']
3173,13751,False,8000000.0,en,5.052049,18948425.0,112.0,Released,False,US,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Lions Gate Film', 'Out of the Blu', 'Starbucks Entertainmen', 'Cinema Gypsy Production']"
3174,10069,False,9000000.0,en,4.854551,27105095.0,100.0,Released,False,US,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['Spyglass Entertainmen', 'Hollywood Picture', 'Endgame Entertainmen', 'Wonderland Sound and Visio']"
3175,3093,False,70000000.0,en,15.321902,38629478.0,114.0,Released,False,DE,"['Crime', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"['Intermedia Film', 'Kanzama', '', 'IMF Internationale Medien und Film GmbH']"
3176,9270,False,475000.0,en,9.00314,3919254.0,110.0,Released,False,US,"['Drama', 'Mystery']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,['Bergman Lustig production']
3177,16070,False,24061716.504172157,en,5.205826,302179.0,98.0,Released,False,GB,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['British Broadcasting Corporation', 'Independent Film Channel', 'NetFli']"
3178,11348,False,24061716.504172157,en,4.641868,0.0,101.0,Released,False,ES,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['Castelao Produccione', 'Future Film', 'Just Film']"
3179,9035,False,15500000.0,en,10.375,0.0,95.0,Released,False,CA,"['Comedy', 'Horror']",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['Universal Picture']
3180,9957,False,24061716.504172157,en,10.318021,0.0,80.0,Released,False,US,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Columbia Picture', 'Revolution Studio', 'Happy Madison Production']"
3181,8998,False,6500000.0,en,8.869162,13368437.0,88.0,Released,False,US,"['Comedy', 'Drama', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Sony Picture']
3182,4441,False,24061716.504172157,en,4.772204,2077763.0,116.0,Released,False,AU,"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Film Finance Grou', 'The New South Wales Film and Television Offic', 'Paradigm Hyde Film']"
3183,4257,False,45000000.0,en,13.096692,178262620.0,83.0,Released,False,US,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dimension Film']
3184,2652,False,950000.0,en,9.62025,7022209.0,103.0,Released,False,US,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,['Vulcan Productions In']
3185,17111,False,24061716.504172157,th,7.9337860000000004,0.0,97.0,Released,False,TH,"['Fantasy', 'Horror', 'Mystery', 'Thriller']",0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,"['GMM Pictures C', 'Phenomen']"
3186,9526,False,10000000.0,en,5.114498,0.0,105.0,Released,False,US,"['Drama', 'Comedy', 'Music']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['River Road Entertainmen', 'GreeneStreet Film', 'Picturehouse Entertainmen', 'Sandcastle', 'Prairie Home Production']"
3187,5820,False,60000000.0,en,12.915358,77920346.0,108.0,Released,False,US,"['Action', 'Thriller', 'Crime']",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"['Twentieth Century Fox Film Corporatio', 'Dune Entertainmen', 'Major Studio Partner', 'Regency Enterprise', 'Epsilon Motion Picture', 'New Regency Picture', 'Sentinel Production', 'Furthur Film']"
3188,9904,False,80000000.0,en,7.904333,37384046.0,94.0,Released,False,CA,"['Family', 'Animation']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Walt Disney Picture', 'Contrafil', '', 'Hoytyboy Picture', 'Nigel Production']"
3189,588,False,50000000.0,en,7.9384570000000005,97607453.0,125.0,Released,False,CA,"['Horror', 'Mystery']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"['Silent Hill DCP In', 'Davi', 'TriStar Picture', 'Konam']"
3190,9310,False,17000000.0,en,4.936369,7314027.0,107.0,Released,False,US,"['Comedy', 'Drama', 'Family']",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Universal Picture', 'Depth of Fiel']"
3191,16367,False,24061716.504172157,en,4.893525,8895428.0,107.0,Released,False,GB,"['Comedy', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[]
3192,8982,False,6000000.0,th,9.005167,27165581.0,108.0,Released,False,TH,"['Action', 'Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"['The Weinstein Compan', 'Sahamongkol Film Internationa', 'Vivend']"
3193,956,False,150000000.0,en,15.687983,397850012.0,126.0,Released,False,CN,"['Adventure', 'Action', 'Thriller']",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Paramount Picture', 'Cruis', 'Studio Babelsber', 'MI', 'China Film C', 'China Film Group Corporation', 'The Fourth Production Company Film Grou']"
3194,9530,False,50000000.0,en,11.511424,87528173.0,99.0,Released,False,DE,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Columbia Picture', 'Intermedia Film', 'Relativity Medi', 'Red Wagon Entertainmen', 'IMF Internationale Medien und Film GmbH', 'RV Camping Productions Lt']"
3195,9829,False,15000000.0,en,10.527141,76286096.0,111.0,Released,False,FR,"['Drama', 'History', 'Crime', 'Thriller', 'Action']",0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,"['Universal Picture', 'StudioCana', 'Sidney Kimmel Entertainmen', 'Working Title Film']"
3196,10115,False,24061716.504172157,en,7.255225,0.0,105.0,Released,False,DE,"['Comedy', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Spyglass Entertainmen', 'Touchstone Picture', 'Kaltenbach Picture']"
3197,10008,False,24061716.504172157,en,5.026855,0.0,83.0,Released,False,GB,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['Media Pro Picture', 'Allan Zeman Production', 'After Dark Film', 'Remstar Production', 'Sweetpea Entertainmen', 'Redbus Picture', 'Midsummer Film']"
3198,7518,False,80000000.0,en,9.382953,343397247.0,83.0,Released,False,US,"['Comedy', 'Animation', 'Family']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Pacific Data Images', 'DreamWorks Animatio']"
3199,503,False,160000000.0,en,6.581669000000001,181674817.0,99.0,Released,False,US,"['Adventure', 'Action', 'Drama', 'Thriller']",0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Virtual Studio', 'Next Entertainmen', 'Warner Bro', 'Irwin Allen Production', 'Radiant Production', 'Synthesis Entertainmen']"
3200,591,False,125000000.0,en,18.566706,767820459.0,149.0,Released,False,US,"['Thriller', 'Mystery']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['Columbia Picture', 'Imagine Entertainmen', 'Skylark Production', 'Government of Malt']"
3201,36668,False,210000000.0,en,0.867943,459359555.0,104.0,Released,False,CA,"['Adventure', 'Action', 'Thriller']",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Ingenious Film Partner', 'Twentieth Century Fox Film Corporatio', 'Dune Entertainmen', 'Major Studio Partner', 'Bad Hat Harry Production', 'thinkfil', 'Marvel Enterprise', '', '', 'X']"
3202,9767,False,52000000.0,en,6.327193,204999686.0,106.0,Released,False,US,"['Romance', 'Comedy']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Universal Picture', 'Mosaic Media Grou', 'Wild West Picture Show Production']"
3203,13689,False,24061716.504172157,en,10.398351,0.0,120.0,Released,False,DE,"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Universa']
3204,920,False,120000000.0,en,18.907948,461983149.0,117.0,Released,False,US,"['Animation', 'Adventure', 'Comedy', 'Family']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Walt Disney Picture', 'Pixar Animation Studio']"
3205,806,False,25000000.0,en,5.670679,119188334.0,110.0,Released,False,US,"['Drama', 'Horror', 'Thriller']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,['Twentieth Century Fox Film Corporatio']
3206,9353,False,32000000.0,en,12.042646000000001,80197993.0,92.0,Released,False,US,"['Comedy', 'Family']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Paramount Picture', 'Nickelodeon Movie', 'Black']"
3207,2044,False,40000000.0,en,12.589019,114830111.0,99.0,Released,False,US,"['Romance', 'Drama', 'Mystery']",0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"['Village Roadshow Picture', 'Vertigo Entertainmen', 'Sound for Fil', 'Warner Bro']"
3208,9339,False,82500000.0,en,9.796552,237681299.0,107.0,Released,False,US,"['Comedy', 'Drama', 'Fantasy', 'Romance']",0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Original Fil', 'Columbia Pictures Corporatio', 'Revolution Studio', 'Happy Madison Production']"
3209,350,False,35000000.0,en,13.102383999999999,326551094.0,109.0,Released,False,US,"['Comedy', 'Drama', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Twentieth Century Fox Film Corporatio', 'Dune Entertainmen', 'Major Studio Partner', 'Peninsula Film', 'Fox']"
3210,58,False,200000000.0,en,29.455314,1065659812.0,151.0,Released,False,US,"['Adventure', 'Fantasy', 'Action']",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Walt Disney Picture', 'Jerry Bruckheimer Film', 'Second Mate Production']"
3211,1819,False,54000000.0,en,8.570085,130431368.0,108.0,Released,False,US,"['Comedy', 'Romance']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Universal Picture', 'Kapla', 'MMCB Film Produktion']"
3212,2295,False,5000000.0,en,8.466725,26888376.0,97.0,Released,False,US,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['The Weinstein Compan', 'View Askew Production']"
3213,9697,False,75000000.0,en,8.704554,42285169.0,110.0,Released,False,US,"['Drama', 'Thriller', 'Fantasy', 'Mystery']",0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,"['Legendary Picture', 'Warner Bro', 'Blinding Edge Picture']"
3214,4474,False,24061716.504172157,en,12.819564999999999,60896147.0,95.0,Released,False,US,"['Fantasy', 'Drama', 'Action', 'Comedy', 'Crime']",0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"['Regency Enterprise', 'New Regency Picture', 'Paria', 'S E Productions In']"
3215,10007,False,8000000.0,en,5.659608,0.0,84.0,Released,False,US,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['Lions Gate Film', 'WWE Studio']"
3216,1887,False,40000000.0,en,8.852557000000001,60474340.0,123.0,Released,False,FR,"['Drama', 'History']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"['American Zoetrop', 'Columbia Pictures Corporatio', 'Price', 'Tohokushinsha Fil', 'Commission du Film Franc', 'Commission du Film']"
3217,1781,False,1000000.0,en,6.684925,46243000.0,100.0,Released,False,US,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Lawrence Bender Production', 'Paramount Classic', 'Participant Medi']"
3218,10947,False,4200000.0,en,10.187478,0.0,98.0,Released,False,US,"['Comedy', 'Drama', 'Family', 'Music']",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,['Disney Channe']
3219,7549,False,24061716.504172157,zh,6.187094,6971266.0,103.0,Released,False,CN,"['Drama', 'Action']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Beijing Film Studi', 'China Film C', 'Hero China Internationa', 'Wide River Investment', 'China Film Group Corporation']"
3220,9615,False,85000000.0,en,2.238808,158468292.0,104.0,Released,False,JP,"['Action', 'Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,['Universal Picture']
3221,9513,False,24061716.504172157,en,7.217377000000001,141702264.0,78.0,Released,False,GB,"['Animation', 'Comedy', 'Family']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Twentieth Century Fox Film Corporatio', 'Dune Entertainmen', 'Davis Entertainmen']"
3222,1452,False,270000000.0,en,13.284711999999999,391081192.0,154.0,Released,False,US,"['Adventure', 'Fantasy', 'Action']",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['DC Comic', 'Legendary Picture', 'Warner Bro', 'Bad Hat Harry Production']"
3223,773,False,8000000.0,en,5.320117,100523181.0,102.0,Released,False,US,"['Comedy', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Fox Searchlight Picture', 'Bona Fide Production', 'Big Beach Film']"
3224,1164,False,25000000.0,en,12.60853,135330182.0,143.0,Released,False,FR,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Paramount Vantag', 'Media Rights Capita', 'Anonymous Conten', 'Central Film']"
3225,15383,False,24061716.504172157,fr,7.872569,741766.0,145.0,Released,False,FR,"['War', 'Drama']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"['Fono Rom', 'Les Films Coron', 'The Criterion Collectio']"
3226,9072,False,64000000.0,en,7.067602000000001,101595121.0,98.0,Released,False,US,"['Comedy', 'Crime']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['Revolution Studio', 'Wayans Bro']"
3227,9297,False,75000000.0,en,15.402378,140175006.0,91.0,Released,False,US,"['Animation', 'Comedy', 'Family', 'Fantasy']",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Columbia Picture', 'Amblin Entertainmen', 'Sony Pictures Animatio', 'Sony Pictures Entertainmen', 'ImageMover']"
3228,326,False,33000000.0,en,7.4185740000000004,62022014.0,105.0,Released,False,US,"['Action', 'Crime', 'Horror', 'Thriller']",0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,['New Line Cinem']
3229,512,False,4000000.0,en,8.16339,31584901.0,96.0,Released,False,GB,"['Comedy', 'Mystery']",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['BBC Film', 'Ingenious Film Partner', 'Ingenious Medi', 'Perdido Pro']"
3230,9718,False,72500000.0,en,6.936688,162966177.0,116.0,Released,False,US,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Columbia Picture', 'Apatow Production']"
3231,1593,False,110000000.0,en,16.661966,574480841.0,108.0,Released,False,US,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']",0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Ingenious Film Partner', 'Twentieth Century Fox Film Corporatio']"
3232,1852,False,63000000.0,en,13.332101999999999,162945894.0,128.0,Released,False,US,"['Drama', 'History', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,"['Paramount Picture', 'Double Feature Film', 'Intermedia Film', 'Kernos Filmproduktionsgesellschaft']"
